ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6
2347	1	1007	10	0	15	-7	1	4	1	4	4	5	1	1	3	0	2	0	3	2	5	4	2	1	4	2	7	7	5	1	4	7
28727	2	258	1	1	13	-2	1	1	3	2	9	4	3	6	8	6	2	0	2	2	1	3	3	3	1	4	4	6	3	2	5	1
4556	2	2540	1	0	14	-9	1	1	1	6	8	3	2	8	1	3	3	2	1	5	5	1	3	5	5	1	6	7	7	4	6	6
30592	2	1761	5	1	15	-4	3	2	3	9	7	3	2	8	6		2	0									7	2	1	4	3	6
8445	1	3488																														
2377	2	1826	5	0	13	-4	1	2	5	3	7	5	4	9	4	3	2	0	2	4	5	1	3	5	3	3	1	3	2	2	4	5
18444	2	3027	4	0	14	-7	1	2	4	2	7	5	7	4	1	3	7	3	5	1	2	3	1	4	4	2	7	2	3	4	5	4
19453	1	6269	1	0	12	-9	1	1	2	1	5	4	5	10	4	6	7	2	5	5	3	3	4	4	1	3	3	2	1	5	5	6
4666	2	1581	3	2	15	-6	3	2	9	8	5	3	3	6	4	3	1	0	1	1	4	5	5	1	1	1	7	6	5	2	5	4
9561	2	4207	1	0	14	-8	1	1	1	2	8	5	6	9	1	0	6	0	2	3	4	4	1	3	3	1	6	2	1	5	4	6
9201	2	1025	49	1	14	-7	1	5	1	4	4	7	1	1	2	0	1	0	1	1	1	1	5	5	4	3	7	4	2	5	2	7
1599	1	3708	1	0	16	-6	1	1	8	2	4	4	6	10	1	6	4	3	2	3	4	2	1	2	3	1	4	1	1	4	6	7
3010	2	1727	1	0	14	-8	1	1	1	1	9	7	9	8	2	3	6	0	1	1	5	1	2	1	4	1	5	2	1	4	5	5
23091	2	1888	6	0	15	-2	1	3	5	5	1	6	4	2	1	0	1	0	5	3	5	2	1	2	4	1	1	1	6	1	4	6
33370	2	1517	1	0	13	-6	3	1	5	2	8	4	7	10	1	3	2	0	2	3	5	3	3	5	2	3	7	3	7	4	1	6
10541	1	4192	1	0	12	-7	1	1	2	1	8	5	4	10	2	0	7	2	5	5	3	5	3	5	2	1	5	3	1	5	2	3
13499	3	2447	3	0	14	-9	4	2	5	4	6	4	5	10	2	3	5	1				1		3			1	7	2	1	5	1
34645	2	4548	1	0	12	-6	2	1	9	6	9	5	6	5	5	0	3	2	5	5	4	4	3	3	4	1	4	1	7	4	4	5
9295	2	1895	1	0	14	-9	1	1	2	1	9	4	8	10	2	3	8	3	1	3	2	5	4	2	1	1	1	7	7	6	6	7
2953	2	1043	1	0	15	-6	1	1	6	3	9	5	7	6	7	0	5	0	4	3	4	1	1	4	3	1	7	2	2	5	6	5
13336	2	3505	0	1	14	-8	1	0	6	3	7	5	8	10	3	0	3	0	3	1	4	5	1	1	5	3	6	2	1	4	6	7
28168	2	3151	4	0	14	-5	1	2	2	9	8	4	1	8	3	0	7	0	3	4	2	5	5	1	3	4	1	1	6	7	2	6
33916	2	411	8	0	15	-5	1	3	2	3	4	4	7	10	1	0	7	1	3	3	2	1	3	5	1	3	6	4	4	5	5	5
35198	2	4052	31	2	13	-5	1	5	6	2	6	7	1	1	2	0	2	0	5	5	1	5	5	2	4	1	7	2	7	1	2	7
28673	2	1363	1	0	16	-9	3	1	1	7	9	5	7	6	1	6	1	0	5	2	4	5	1	2	1	3	2	1	1	6	6	7
3648	2	2125	1	0	15	-7	1	1	2	1	6	5	7	9	6	3	4	3	5	1	5	2	1	1	5	3	4	1	3	3	1	3
26429	2	1867	1	0	16	-9	3	1	3	2	2	5	8	9	5	0	4	1	2	2	5	1	1	1	3	1	4	2	1	5	4	5
34002	2	2596	1	1	16	-6	4	1	5	2	9	5	8	10	4	3	2	0	1	5	4	4	1	4	2	2	6	2	1	4	6	7
35165	2	5	0	1	16	-9	1	0	2	2	2	4	6	7	1	0	6	3	1	5	5	1	2	2	4	3	2	1	6	3	5	7
5967	2	3680	4	0	13	-7	1	2	4	6	7	4	6	9	2	0	5	2	4	2	2	2	1	3	1	3	5	1	3	3	1	7
10942	2	1495																														
6478	2	3566	1	0	13	-7	1	1	5	6	9	4	8	9	1	3	1	1	5	2	2	3	5	2	1	4	6	1	7	5	2	6
16478	2	1705	3	0	16	-9	1	2	1	5	8	3	3	8	4	0	4	0	5	5	2	4	4	3	1	5	2	1	7	7	2	6
31240	2	1300	1	0	13	-7	1	1	6	2	9	6	6	10	1	3	4	3	5	5	2	5	2	2	4	4	7	1	3	2	5	7
8845	2	2757	2	0	15	-5	3	1	7	2	7	5	5	10	4	0	3	3	1	1	2	5	5	2	5	4	1	6	7	4	2	1
20072	2	2660	7	0	14	-5	1	3	4	4	7	4	4	8	2	0	3	0	3	5	1	2	2	4	4	3	5	1	7	1	4	5
24497	2	1344	8	0	16	-8	1	3	2	3	9	5	3	4	4	0	1	0	2	5	4	2	1	3	1	2	2	1	7	4	3	7
35676	2	2970	5	0	13	-7	1	2	2	1	8	6	5	7	1	0	7	1	1	2	5	1	1	3	4	4	7	1	1	6	5	7
25262	2	3474	1	0	13	-7	1	1	7	1	7	4	8	8	2	0	3	3	1	5	4	3	3	1	5	3	7	1	6	1	6	6
25675	2	3063	1	0	12	-8	1	1	2	2	5	6	5	10	1		5	1														
2223	2	2295																														
33144	2	1122	3	0	14	-9	1	2	1	8	8	6	2	1	1	6	1	0	1	5	5	5	1	5	1	1	5	1	4	7	3	7
34955	2	3575	2	0	12	-7	2	1	7	5	6	5	4	9	2	0	8	1	1	1	5	5	1	2	4	2	1	2	3	4	5	7
34544	2	1650	1	0	15	-5	1	1	8	1	5	5	8	10	1	0	4	0	5	5	3	4	4	4	2	2	7	6	6	4	5	1
2138	2	2772	2	0	16	-9	2	1	8	1	9	5	8	10	1		3	0														
28404	2	2048	2	1	12	-6	3	1	6	4	2	4	9	10	1	6	7	0	5	3	3	4	4	5	5	5	7	1	6	2	4	6
6146	2	1240	1	0	16	-8	1	1	1	1	9	6	3	1	1		8	0														
20233	2	1503	9	0	16	-6	1	3	1	5	6	4	3	2	2	0	7	0	5	5	3	2	4	3	1	2	5	4	2	5	3	6
36414	1	4056	3	1	12	-6	4	2	8	6	6	3	9	10	8	6	4	1	5	2	1	4	2	5	3	1	7	1	7	5	2	7
17406	1	2106	2	0	16	-8	1	1	1	7	4	5	6	8	2	3	7	2	5	2	2	1	1	3	1	5	4	1	1	1	7	7
4485	1	3251	1	0	16	-8	1	1	1	6	8	5	7	10	1	3	4	3	5	3	2	2	4	3	3	4	3	1	3	7	2	7
17227	1	1031																														
34349	2	3986	2	0	15	-5	1	1	8	1	5	6	7	6	2	3	4	3	4	1	2	1	2	2	2	1	7	2	2	4	6	5
11201	2	1912	2	0	13	-3	3	1	6	1	7	5	5	9	2	0	5	3		1			1				1	3	3	5	1	3
22027	2	4385	2	0	16	-8	3	1	8	1	9	6	6	8	4	6	4	3	2	5	5	2	5	1	2	1	5	1	3	1	7	6
20175	2	1430	8	0	15	-2	3	3	7	5	8	3	3	7	2		1	0														
13347	1	1609	2	0	14	-8	1	1	1	2	8	3	5	9	3	3	1	1	3	5	5	5	5	1	2	2	7	2	1	6	4	7
36236	2	846	5	1	13	-3	1	2	8	6	9	3	8	9	2	6	3	0	2	1	2	3	5	2	1	2	4	5	1	2	7	6
34038	2	2555	1	0	14	-8	1	1	5	2	5	4	7	10	2	3	2	0	3	2	3	1	1	5	5	5	7	2	7	4	6	6
32348	1	446	1	0	14	-8	4	1	2	9	5	4	9	9	1	0	5	0	1	1	1	3	5	3	2	4	6	2	1	5	6	6
10874	2	4540	2	0	14	-8	4	1	9	3	9	5	7	10	7		2	1														
23306	2	5539	1	0	16	-9	1	1	1	1	4	4	8	9	1	0	4	3	3	1	4	2	1	2	5	1	4	1	7	3	4	7
29525	2	2144	1	0	13	-6	1	1	3	2	2	5	4	10	2	0	7	0	5	1	4	3	2	2	5	1	6	1	3	7	2	7
7394	1	1663	6	1	13	-6	1	3	4	1	9	6	3	1	6	0	5	1	1	1	3	5	4	1	3	3	3	1	4	5	4	6
25877	2	3150	1	1	16	-8	3	1	6	1	5	5	9	9	1	3	2	1	3	3	4	5	3	3	2	3	3	2	7	4	4	7
5221	2	1674	3	2	15	-4	4	2	7	9	1	4	8	6	4	0	7	2	1	1	5	1	3	4	1	2	7	6	7	5	4	6
11326	2	703	3	0	14	-7	4	2	2	3	7	4	6	6	3	6	6	3	5	4	5	2	3	5	5	2	7	4	6	1	1	5
23542	2	5160	2	0	14	-2	1	1	8	3	7	4	4	10	2	3	5	2	1	4	3	3	5	3	2	4	7	2	1	4	6	7
37319	2	3605	1	0	12	-6	1	1	4	8	7	3	5	8	1	0	8	0	5	4	2	4	1	2	4	1	5	1	4	2	1	5
20424	2	4674	1	0	14	-6	1	1	2	1	3	4	5	8	1	3	8	0	4	1	1	3	1	4	4	2	6	1	4	4	5	6
25452	2	354	5	1	13	-6	3	2	7	5	8	4	2	5	3	0	8	0	5	3	2	3	5	3	5	1	4	6	3	1	5	1
25260	2	1772	8	0	11	-4	1	3	6	2	8	6	3	9	2		4	0														
14128	2	938	1	0	15	-8	1	1	1	1	9	7	2	5	4	0	3	3	5	3	4	2	1	3	4	4	5	1	3	7	5	7
34428	2	1648	2	0	14	-5	3	1	4	1	8	7	5	9	1	3	6	1	1	4	5	3	1	3	4	1	6	2	1	4	3	6
26736	2	3054	1	0	14	-5	1	1	4	1	9	6	6	7	4	0	4	0	4	4	1	2	1	4	2	3	7	1	6	1	4	7
5777	2	5045	2	1	15	-6	3	1	8	6	7	6	6	7	6	3	5	0	1	1	3	5	2	1	5	1	6	7	7	2	6	7
12326	1	8201																														
38430	2	563																														
13805	1	1153	1	0	14	-8	1	1	1	9	2	4	5	4	2	0	3	0	1	5	5	4	1	5	1	2	3	1	7	3	3	7
1342	2	5325	1	0	13	-7	1	1	8	4	8	4	1	10	2		3	0														
10214	2	4562	2	1	16	-9	3	1	5	4	7	3	6	4	1	3	4	1	5	1	2	5	1	5	2	2	6	1	4	3	1	6
28655	2	971	3	0	14	-2	1	2	4	5	9	6	4	10	1	3	7	0	2	1	5	1	4	3	2	5	7	1	7	4	1	3
13185	2	3676	2	0	14	-5	2	1	6	4	9	4	7	10	2	6	6	1	2	4	3	4	1	3	1	1	7	1	2	1	5	3
31177	2	1694	9	0	13	-9	1	3	1	3	9	5	3	9	2	0	4	0	2	3	2	3	1	5	2	5	5	2	5	1	1	6
1562	2	3630	1	0	14	-7	1	1	1	1	1	3	6	3	3	0	3	0	1	2	5	2	1	3	4	4	2	1	1	6	6	7
19953	2	3673	1	0	16	-7	2	1	3	4	7	4	8	10	2	0	5	0	5	2	1	3	4	2	4	5	4	6	7	1	5	6
36814	2	1539	1	0	14	-7	4	1	6	2	7	4	6	10	1	3	3	2	4	5	4	5	2	4	2	2	1	2	2	4	6	7
1959	2	1290	9	0	12	-6	4	3	3	3	5	5	2	3	3	3	9	2	5	2	1	5	2	3	4	3	5	1	6	4	1	3
32725	1	3769	2	0	16	-7	4	1	5	3	7	4	8	10	3	3	4	0	2	1	4	1	3	5	3	1	2	1	1	1	7	7
29631	1	156	1	0	16	-9	1	1	2	8	4	2	7	9	1	3	8	0	1	4	3	5	2	1	3	1	6	3	7	4	2	6
20496	2	1925																														
32337	2	4331	1	0	12	-8	1	1	2	6	6	4	7	10	1	6	4	1									5	1	1	6	5	7
34278	2	3512	5	0	13	-5	1	2	3	5	4	3	3	10	2	3	3	2	4	5	2	3	5	4	2	2	2	1	6	3	1	4
25423	2	5077	1	0	13	-9	1	1	2	1	6	4	7	8	1	3	7	0	3	1	4	2	2	5	3	2	6	2	6	4	5	7
34009	2	578	3	0	16	-8	3	2	8	3	6	6	4	8	5	0	1	3	1	5	5	1	1	5	4	2	3	1	7	4	4	6
11632	2	281																														
15604	2	3590	1	0	14	-4	1	1	2	4	7	4	2	7	1	0	6	0	4	3	4	4	5	5	2	1	7	3	7	5	1	6
6781	2	2543	1	0	14	-8	1	1	1	2	8	5	4	10	1	0	6	2	2	2	4	1	3	2	2	2	6	1	6	3	5	7
8976	2	171	1	0	14	-8	1	1	5	2	5	4	9	4	3	3	1	1									1	5	7	2	2	7
29765	2	2435																														
3253	2	5111	1	1	12	-5	1	1	3	3	8	3	5	10	2	3	5	0	4	3	4	1	3	5	2	2	5	3	7	4	1	4
4159	1	214	1	0	14	-8	1	1	7	1	7	6	7	7	3		5	2														
32929	2	2322	4	0	12	-4	3	2	7	7	9	4	7	7	2	0	5	1	4	1	5	1	5	5	5	4	7	4	5	4	1	3
30868	2	2762	8	0	14	-8	1	3	1	3	7	4	2	6	1	0	2	0	3	4	3	3	4	4	2	4	6	2	5	1	1	6
15811	2	2587	1	0	16	-9	1	1	1	3	5	6	8	8	1	3	3	3	3	1	4	2	2	3	2	1	4	1	3	4	6	6
15606	2	4287	1	1	12	-2	2	1	9	4	9	4	8	9	4	0	8	1	1	4	2	2	2	2	5	4	7	4	5	5	1	1
17100	2	995	6	0	12	-6	1	3	3	6	9	5	2	3	2	0	2	0	4	1	4	3	1	1	4	5	6	1	6	7	1	6
13884	2	1837	13	0	15	-4	1	4	3	6	6	5	2	5	1	0	2	0	1	1	5	1	1	5	2	1	5	4	2	5	3	6
14674	2	5696	3	1	13	-2	1	2	3	9	9	3	7	2	6	3	3	0	4	3	3	1	4	1	2	2	1	3	2	3	4	7
27973	1	1538	2	0	14	-7	1	1	3	8	6	3	5	10	2		4	0														
5372	2	4064	1	0	15	-6	1	1	4	2	8	3	5	10	1	0	5	1	3	3	2	1	1	2	3	1	4	2	1	5	4	6
12178	2	3591	1	0	13	-2	1	1	7	4	8	4	6	9	3	0	8	2	2	1	3	4	3	3	1	4	7	1	3	1	7	5
13968	2	1270																														
22454	2	1269	4	0	15	-7	3	2	2	2	8	6	2	4	4	6	5	3	5	1	5	4	1	1	5	4	2	1	6	2	1	5
10022	2	2345	2	0	14	-8	2	1	6	1	4	4	8	10	2	3	6	1	5	5	5	1	5	2	4	5	6	1	2	4	7	7
24407	2	3483	1	0	16	-9	3	1	5	7	9	5	8	10	2	0	5	2	5	3	3	2	3	2	3	2	5	2	7	4	4	7
25069	2	3562	1	0	13	-4	4	1	7	1	8	5	6	8	9	3	1	3	2	4	4	2	1	4	4	1	5	3	7	6	4	2
3516	2	1544	5	0	16	-7	1	2	1	5	8	6	2	5	4	0	7	2	4	1	3	5	3	1	2	2	3	1	6	1	2	6
37361	1	801	1	1	14	-7	3	1	8	7	8	4	7	6	1	0	7	1	2	1	4	1	3	4	5	3	5	1	1	6	5	7
33701	2	1994																														
7701	1	3888	2	0	12	-4	1	1	8	9	6	3	8	7	3	3	9	0		1			1				7	3	4	5	2	5
14914	2	1117																														
32895	2	6244	1	0	14	-7	3	1	9	6	6	3	6	10	4	3	3	3	4	5	3	3	4	5	2	4	4	1	1	3	7	7
30691	2	865	1	0	15	-7	1	1	2	1	4	5	7	7	2	3	3	2	5	1	1	1	1	5	5	3	7	1	7	3	1	2
15938	2	1513	4	0	16	-7	1	2	1	4	7	5	5	7	1	3	2	0	4	5	5	1	1	3	5	3	5	1	6	7	2	6
15877	1	4192	1	0	14	-8	2	1	9	4	5	3	9	10	2	3	4	2	4	5	2	5	5	5	2	5	5	2	1	4	5	6
33007	2	1011	5	0	13	-5	1	2	2	1	7	6	1	4	1	3	1	0	3	4	5	3	4	1	5	5	7	1	7	3	4	2
27965	2	3524	1	0	16	-8	4	1	3	1	9	5	6	8	4	6	1	2	5	5	3	5	5	5	1	3	6	1	7	1	6	7
27172	2	1172																														
17808	2	2806	1	0	13	-4	1	1	3	2	9	6	7	4	2	3	8	2	1	5	5	2	5	3	5	5	1	3	2	5	1	6
19002	2	841	5	0	16	-8	1	2	1	5	6	7	3	2	3	0	6	0	5	1	1	3	2	1	2	2	5	1	3	7	1	7
840	2	1112	3	2	16	-6	2	2	6	7	5	4	1	9	1	6	6	0	1	4	5	5	1	1	1	5	7	5	3	3	6	6
30410	2	3266																														
30814	2	4514	1	0	13	-9	1	1	2	1	7	5	7	7	1	6	2	3	5	4	4	4	1	3	5	1	2	1	2	2	4	6
24691	2	1117	9	0	15	-5	4	3	2	7	9	3	4	5	1	3	6	0	5	2	1	4	3	5	5	3	3	1	3	7	2	7
21744	2	2153																														
33788	2	1645	2	0	16	-8	4	1	1	3	4	5	7	8	3	3	2	1	5	5	5	1	2	1	5	4	5	1	7	2	5	7
34077	1	3805	4	0	12	-6	4	2	4	7	9	4	3	8	5	0	6	3	2	5	1	1	4	5	1	3	1	2	6	1	1	3
1435	2	1058	5	0	15	-6	1	2	2	2	9	6	3	2	1	0	1	0	5	5	4	3	4	4	4	3	2	1	6	2	1	4
14850	2	4671	3	0	14	-8	4	2	4	7	6	4	8	10	1		3	0														
29065	2	5733	1	0	12	-5	2	1	9	8	1	2	7	9	2		6	1														
23474	2	3884																														
13940	2	1518	3	0	15	-3	1	2	4	4	6	4	2	9	3	0	7	0	1	5	2	3	3	4	1	2	3	1	7	1	4	3
35816	2	2328	1	0	14	-8	1	1	6	1	3	5	8	10	3	0	3	0	3	1	4	5	1	1	5	3	6	2	1	4	6	7
29000	2	4108	1	0	14	-6	1	1	2	1	8	5	6	10	2	3	6	2	4	1	1	4	1	1	4	2	7	1	6	4	4	6
37721	2	3885	1	0	14	-9	1	1	3	1	8	5	7	1	6	0	5	1	3	5	2	2	5	3	1	4	6	3	7	5	1	6
9323	2	1381	5	1	12	-2	4	2	6	8	3	3	3	4	1		7	2														
10359	2	880																														
37453	1	8162	2	0	16	-9	1	1	2	2	5	5	8	10	1	3	8	2	5	2	2	4	3	2	1	2	5	1	1	1	7	7
26289	2	1428	2	0	16	-8	2	1	9	8	6	4	3	9	1	3	3	0	3	2	5	4	4	2	2	1	7	2	7	4	4	7
30206	2	3586	1	0	16	-8	1	1	1	1	9	5	4	9	1	0	5	0	4	1	5	3	3	2	1	4	1	1	1	3	7	7
25630	2	1922	4	2	15	-7	1	2	3	8	7	4	4	7	1	3	5	0	1	3	2	4	2	3	2	1	1	1	7	7	5	7
845	2	1824	4	0	13	-6	1	2	3	6	3	4	3	10	2	0	5	0	2	5	2	3	4	4	2	5	2	2	5	1	1	7
1573	2	4235	1	0	13	-5	3	1	4	4	9	5	9	7	3	0	6	3	5	1	1	5	1	1	5	4	4	1	3	2	1	4
21000	2	5634	3	0	16	-8	1	2	6	2	5	4	6	10	2	3	3	3	3	5	4	3	3	4	2	2	5	1	1	4	6	6
35599	1	2106																														
11669	2	3432	2	1	14	-5	5	1	9	4	8	4	8	10	4	3	4	2	2	3	3	1	1	3	1	3	6	4	7	5	1	1
34294	2	1066	9	0	15	-9	1	3	1	7	2	3	2	10	2	0	8	1	3	1	2	3	3	5	2	3	5	1	5	7	1	7
18364	2	871	2	0	16	-8	1	1	4	3	8	4	6	7	1	0	3	3	4	4	4	2	5	3	4	1	5	3	7	5	3	4
36647	2	5346	1	0	14	-8	1	1	2	2	9	5	6	10	2		7	2														
140	1	158	1	0	14	-7	3	1	3	1	8	4	8	9	1	6	3	0	1	1	3	2	1	2	5	2	4	4	7	1	5	5
26288	2	3089	2	1	16	-9	1	1	5	3	6	5	8	4	3	0	1	0	1	1	5	4	3	5	1	3	2	2	3	5	6	7
31857	1	3476	1	1	16	-9	4	1	8	1	5	5	6	10	1	3	7	1	1	2	1	1	4	5	1	1	7	3	5	1	4	5
15523	2	1863	2	0	16	-6	1	1	3	1	4	6	5	9	3	0	6	0	5	1	4	5	1	3	3	4	6	1	2	1	1	5
36633	2	2085																														
37841	2	2958	1	1	15	-6	3	1	9	5	9	5	6	6	3	0	5	2	2	1	3	5	1	5	1	1	7	2	3	5	6	7
10262	2	1529	1	1	15	-7	3	1	7	2	4	3	6	10	8	0	2	3	4	3	5	2	1	1	5	2	6	1	7	2	2	4
6858	2	3481	1	1	14	-6	1	1	4	1	8	4	7	10	2	0	3	0	4	1	2	4	2	3	2	1	2	1	1	6	6	7
15025	2	535	36	0	12	-6	1	5	4	1	6	7	1	1	1	0	9	0	3	5	4	1	5	5	5	5	7	2	5	2	1	6
7922	2	1																														
24	2	1964	5	1	16	-7	4	2	2	6	6	3	6	8	2	6	4	0	5	4	1	1	5	1	5	5	7	1	7	1	1	4
31882	1	1403	10	0	12	-6	4	4	3	7	1	3	7	8	2	6	6	1	1	1	5	5	5	5	1	3	7	2	6	1	3	1
33687	2	2776	1	0	15	-6	1	1	2	3	1	5	9	8	1	3	9	0	1	1	4	3	1	2	5	1	7	2	2	4	6	5
714	1	1975	3	0	16	-9	1	2	1	3	7	5	2	10	3	3	7	3	5	4	2	4	2	1	1	1	6	1	3	5	1	7
17195	2	3041	1	0	14	-7	1	1	1	2	8	4	5	9	3	0	5	1	1	5	5	1	1	1	4	2	2	1	1	6	6	7
7166	2	3240	1	0	14	-5	1	1	3	6	8	3	9	10	1		5	2														
2005	2	1579	2	1	16	-9	1	1	4	1	5	4	7	8	6	0	5	2	3	1	5	3	4	5	3	2	6	1	6	3	5	7
36643	2	2042	6	0	16	-8	1	3	2	7	3	3	5	9	4	0	5	0	2	5	3	5	3	4	1	3	1	1	7	7	2	6
37147	2	1648	2	0	15	-4	1	1	4	3	6	5	2	10	2		5	0														
14856	2	4102	1	0	12	-5	1	1	3	1	8	6	2	10	3	3	7	1	3	4	5	4	5	5	1	4	4	3	4	5	1	3
10912	2	267	1	0	14	-7	4	1	7	6	9	4	8	3	1		7	1														
10792	1	5056	1	0	14	-8	1	1	1	7	9	4	8	10	3	0	4	2	4	4	4	4	5	3	1	1	7	3	6	4	3	2
28587	2	1956	6	0	15	-5	1	3	4	2	9	6	3	10	1	0	3	1	5	5	1	1	2	3	2	4	6	5	6	4	4	3
13388	2	1454	4	1	15	-4	1	2	2	2	5	6	1	8	4	3	3	2	4	4	5	1	5	3	2	5	2	1	4	7	6	7
14388	1	1430	7	0	15	-8	1	3	2	3	9	6	1	6	2	3	8	0	3	5	2	2	3	4	1	3	2	1	7	7	5	4
14034	2	2397	8	0	15	-8	1	3	3	7	5	4	3	10	1	0	4	0	1	4	3	4	5	4	2	1	4	1	6	7	3	6
19076	2	2136	1	0	14	-7	3	1	6	3	6	4	8	8	1	0	4	1	2	4	4	2	3	2	4	1	3	2	3	5	5	5
28150	2	2373	1	0	16	-7	1	1	1	2	9	4	8	1	2	6	1	0	4	2	2	5	1	1	3	4	4	2	1	5	4	7
28474	1	4158	1	0	12	-4	3	1	9	5	4	3	9	8	7	3	1	0	2	1	4	3	4	5	3	2	6	3	3	5	2	5
6757	2	5146	3	1	16	-8	4	2	2	3	7	5	8	7	1	6	5	2	3	2	1	1	5	2	3	2	4	1	3	1	6	6
22939	1	2483	4	0	13	-5	3	2	5	8	5	2	4	6	5	0	8	2	2	5	4	2	1	5	5	1	4	4	7	2	1	1
13127	2	1564	1	0	15	-7	1	1	5	6	3	4	7	3	2	3	7	3	4	2	3	1	1	4	2	1	7	2	7	4	1	6
1975	2	3967	2	1	16	-9	4	1	8	4	6	3	7	7	5	6	5	2	4	1	2	4	4	5	3	2	1	1	7	2	4	7
36578	1	3003	4	0	16	-6	1	2	1	6	5	4	2	3	1	0	8	0	3	3	5	1	1	2	3	3	1	1	7	1	6	5
30614	2	5524	1	0	14	-5	1	1	3	1	7	5	7	6	1		4	0														
3602	1	2801	6	0	16	-8	1	3	2	6	6	4	2	2	1	0	1	3	3	5	3	4	1	2	2	1	2	1	6	2	2	4
20173	2	7979	1	0	16	-3	1	1	7	3	4	5	7	10	1	0	8	0	4	4	2	5	3	4	1	3	5	1	1	1	7	7
19636	2	2607	1	0	15	-1	1	1	3	1	4	6	4	4	1	0	8	0	2	1	5	5	2	1	4	5	2	1	1	1	7	7
28906	2	3547	1	0	16	-9	1	1	3	2	4	4	6	6	1	0	2	0	2	2	4	4	4	1	1	3	2	1	1	6	6	7
19695	2	2273	8	0	13	-7	1	3	2	4	9	6	1	4	1	0	3	0	3	2	4	1	2	4	2	3	6	4	2	5	4	4
32022	2	3422	2	0	13	-7	1	1	9	3	7	3	7	10	1		5	0														
7213	2	1196	4	0	13	-4	4	2	3	9	5	5	6	10	4	0	6	0	1	5	1	1	3	3	1	1	1	1	2	2	2	7
11606	2	3968	2	0	16	-8	4	1	4	1	7	5	7	7	6	3	3	2	5	5	2	4	1	5	2	2	7	2	7	4	3	6
17962	1	4380	1	0	13	-4	1	1	5	8	9	3	5	6	2	0	7	0	1	2	3	5	2	1	2	5	2	3	1	1	3	7
26414	2	2122	2	1	12	-8	1	1	3	6	9	5	7	4	1	0	8	0	1	1	2	3	5	1	1	5	6	2	1	5	3	6
2153	1	6108	2	1	13	-9	4	1	8	4	6	3	8	10	2	3	3	2	1	1	3	1	2	1	5	1	7	4	5	5	1	1
30471	1	2544	1	0	15	-7	1	1	2	1	8	5	4	8	1	6	3	0	1	1	3	2	5	1	1	4	7	1	2	1	7	7
32047	1	1177	5	0	16	-9	1	2	4	6	3	3	6	10	2	0	8	0	3	4	5	5	2	1	4	1	7	3	7	4	1	6
7075	2	4415																														
16174	2	1303	1	1	15	-8	3	1	8	3	8	4	8	8	2	3	8	2	4	1	3	2	1	3	3	3	3	1	7	2	6	7
25315	2	1691	5	0	14	-9	1	2	1	3	2	4	5	10	4	0	6	2	2	3	4	3	3	4	2	3	5	1	6	5	7	5
7810	2	848																														
8717	2	1640	2	1	16	-8	4	1	7	4	9	4	9	4	1	0	5	0	2	3	3	2	4	5	5	1	6	2	1	5	3	4
21174	2	1973	1	0	13	-6	1	1	6	1	8	5	6	10	3	3	8	1	4	5	4	3	4	4	1	4	7	3	2	4	3	3
2674	2	1045																														
25026	1	3719	2	0	16	-9	1	1	1	8	3	4	9	6	5	0	4	2	3	5	5	1	5	1	5	1	7	1	7	4	3	6
1589	2	3611	1	0	13	-5	3	1	4	8	5	4	5	6	5	3	5	1	5	2	1	5	4	2	5	1	6	1	3	2	2	7
27246	2	8	1	0	15	-6	1	1	8	4	3	4	7	9	1	3	5	0	5	4	1	5	2	5	2	2	5	1	7	1	5	7
27955	1	3168	1	0	14	-8	1	1	1	6	9	5	7	10	1	3	8	2	5	1	1	3	5	4	1	5	6	3	7	4	1	5
26665	2	1310																														
20880	2	5073	8	0	13	-4	3	3	5	4	7	4	7	10	3	0	1	0	3	5	5	2	5	5	5	5	1	6	5	3	5	6
192	2	1333	6	0	15	-5	1	3	2	8	9	5	4	5	1	0	5	0	2	4	4	4	4	2	3	4	7	5	6	4	4	6
33102	2	4329	1	0	16	-6	1	1	5	2	9	4	6	7	5	3	7	0	1	3	5	1	4	1	1	1	7	4	2	4	1	6
34048	1	22	1	0	16	-7	3	1	3	1	8	5	9	10	1	0	5	1	1	1	4	1	2	1	2	1	6	1	1	6	6	7
31689	2	3378	5	1	16	-6	1	2	5	8	8	3	9	9	2	0	8	0	2	5	3	5	3	4	3	2	5	1	7	3	2	7
21464	2	692	4	1	13	-3	2	2	8	7	3	4	6	8	4	0	4	0	4	5	1	5	2	5	2	5	4	5	1	1	7	5
32959	2	1685	12	0	16	-8	1	4	1	5	7	5	3	10	2	0	6	1	5	4	1	5	5	1	2	2	6	2	5	2	1	4
8453	2	678	2	0	16	-8	1	1	1	2	9	5	7	3	2	0	2	0									6	2	7	5	1	6
16074	1	0																														
19822	1	1496	6	0	13	-4	1	3	4	5	7	5	2	4	1		1	0		3			1				1	2	5	5	1	5
11951	2	2095																														
